fold_scope,target,model,window_rule,horizon,n_scored,n_total,n_missing_actual,n_missing_pred,n_zero_actual_excluded_from_mape,MAE,RMSE,MAPE,sMAPE,MASE,ME_bias,n_excluded_interpolated_actual,n_folds,n_gap_contaminated_folds
post_cutoff_common_support,Children discharged from HHS Care,seasonal_naive,full,7,13,13,0,0,0,9.692307692307692,15.372302765288365,99.15351442828224,55.036874861958715,0.28206912083497904,5.846153846153846,0,13,3
post_cutoff_common_support,Children discharged from HHS Care,seasonal_naive,full,14,12,12,0,0,0,5.333333333333333,7.05927286151579,64.13532321141017,57.85745293291732,0.15651498272862338,-1.0,0,12,0
post_cutoff_common_support,Children in HHS Care,exponential_smoothing,capped,1,15,15,0,0,0,28.57449164513135,41.628630328600124,1.283938628331896,1.2671619117407389,0.10181070672833753,24.703577925592086,0,15,3
post_cutoff_common_support,Children in HHS Care,exponential_smoothing,capped,7,14,14,0,0,0,61.517654992577896,77.76849584884052,2.755129752956409,2.702867863664619,0.224788998664523,42.87992085630616,0,14,3
post_cutoff_common_support,Children in HHS Care,exponential_smoothing,capped,14,14,14,0,0,0,108.74263902776782,127.24995056752742,4.925656066390931,4.912441636600449,0.4034433294799124,-6.401820782809231,0,14,2
post_cutoff_common_support,Children in HHS Care,exponential_smoothing,full,1,15,15,0,0,0,41.093287800394606,50.8644817462612,1.7972432047910163,1.778203127534751,0.14756402619234452,25.93171833501803,0,15,3
post_cutoff_common_support,Children in HHS Care,exponential_smoothing,full,7,14,14,0,0,0,80.05027295849789,99.05231572250958,3.515651770339824,3.428319910375003,0.29308299176189484,69.07406708338299,0,14,3
post_cutoff_common_support,Children in HHS Care,exponential_smoothing,full,14,14,14,0,0,0,109.3718571924139,141.34415520855055,4.95027349725557,4.867241544888961,0.4066390588736912,24.434773423844394,0,14,2
post_cutoff_common_support,Children in HHS Care,gradient_boosting,capped,1,15,15,0,0,0,34.16342617749271,51.938635849012684,1.4580393041391442,1.438616891319938,0.12377434367091318,21.94654239282125,0,15,3
post_cutoff_common_support,Children in HHS Care,gradient_boosting,capped,7,14,14,0,0,0,198.29585690693662,312.96548944727766,9.029824127833,8.213252557856759,0.7144684368805349,135.38065004568872,0,14,3
post_cutoff_common_support,Children in HHS Care,gradient_boosting,capped,14,14,14,0,0,0,411.4168089657275,605.4204214051992,18.852748824633107,15.983033195644914,1.4596593358115002,321.59600857030574,0,14,2
post_cutoff_common_support,Children in HHS Care,gradient_boosting,full,1,15,15,0,0,0,39.07746496746869,49.61723252942619,1.730659091522636,1.7112921490516477,0.14376729887946454,24.139112291904514,0,15,3
post_cutoff_common_support,Children in HHS Care,gradient_boosting,full,7,14,14,0,0,0,215.5827567578289,321.74669961220286,9.862006809472055,8.991375213342549,0.7826024179377268,151.20310435375077,0,14,3
post_cutoff_common_support,Children in HHS Care,gradient_boosting,full,14,14,14,0,0,0,570.4500621042145,756.7628833052568,25.490956389816876,21.11172197393825,2.0599409017018826,547.0214773004755,0,14,2
post_cutoff_common_support,Children in HHS Care,moving_average,capped,1,15,15,0,0,0,42.97142857142856,59.51079476765158,1.8571511195743124,1.8366966193785639,0.1556699516492793,16.133333333333304,0,15,3
post_cutoff_common_support,Children in HHS Care,moving_average,capped,7,14,14,0,0,0,105.73469387755101,133.77412318899877,4.708443651364854,4.582786854061177,0.3845134485816814,43.836734693877524,0,14,3
post_cutoff_common_support,Children in HHS Care,moving_average,capped,14,14,14,0,0,0,179.83673469387753,220.54732473775235,8.221336079218776,7.884924190897366,0.6576259823335506,63.36734693877549,0,14,2
post_cutoff_common_support,Children in HHS Care,moving_average,full,1,15,15,0,0,0,42.97142857142856,59.51079476765158,1.8571511195743124,1.8366966193785639,0.1556699516492793,16.133333333333304,0,15,3
post_cutoff_common_support,Children in HHS Care,moving_average,full,7,14,14,0,0,0,105.73469387755101,133.77412318899877,4.708443651364854,4.582786854061177,0.3845134485816814,43.836734693877524,0,14,3
post_cutoff_common_support,Children in HHS Care,moving_average,full,14,14,14,0,0,0,179.83673469387753,220.54732473775235,8.221336079218776,7.884924190897366,0.6576259823335506,63.36734693877549,0,14,2
post_cutoff_common_support,Children in HHS Care,naive,capped,1,15,15,0,0,0,10.133333333333333,13.966626889362608,0.44372872841592187,0.44366936496940773,0.03689260560186096,0.0,0,15,3
post_cutoff_common_support,Children in HHS Care,naive,capped,7,14,14,0,0,0,70.21428571428571,86.87388231552352,3.1298911045513225,3.0787112889464754,0.25609760664881864,26.5,0,14,3
post_cutoff_common_support,Children in HHS Care,naive,capped,14,14,14,0,0,0,147.64285714285714,176.41043862862213,6.728246624739466,6.530819448245636,0.5418850341320879,43.92857142857143,0,14,2
post_cutoff_common_support,Children in HHS Care,naive,full,1,15,15,0,0,0,10.133333333333333,13.966626889362608,0.44372872841592187,0.44366936496940773,0.03689260560186096,0.0,0,15,3
post_cutoff_common_support,Children in HHS Care,naive,full,7,14,14,0,0,0,70.21428571428571,86.87388231552352,3.1298911045513225,3.0787112889464754,0.25609760664881864,26.5,0,14,3
post_cutoff_common_support,Children in HHS Care,naive,full,14,14,14,0,0,0,147.64285714285714,176.41043862862213,6.728246624739466,6.530819448245636,0.5418850341320879,43.92857142857143,0,14,2
post_cutoff_common_support,Children in HHS Care,random_forest,capped,1,15,15,0,0,0,103.19228731137913,171.09752916944603,4.410917963015523,4.217667458439603,0.3699334163884265,50.419467295699604,0,15,3
post_cutoff_common_support,Children in HHS Care,random_forest,capped,7,14,14,0,0,0,184.78761634196135,277.9121128341461,8.30905204702562,7.722980963971058,0.668258880311955,111.60425067253239,0,14,3
post_cutoff_common_support,Children in HHS Care,random_forest,capped,14,14,14,0,0,0,287.01063545951945,461.7240913255587,13.356676128365908,11.611068397139796,1.0316557079188395,209.54462577396,0,14,2
post_cutoff_common_support,Children in HHS Care,random_forest,full,1,15,15,0,0,0,136.2493228472247,212.45797216701186,6.069953925727288,5.6860596486991755,0.5037872932887146,104.93872840057892,0,15,3
post_cutoff_common_support,Children in HHS Care,random_forest,full,7,14,14,0,0,0,225.7795863478585,323.42390259112165,10.388403692797079,9.484307947359188,0.83394495656281,171.11509672444987,0,14,3
post_cutoff_common_support,Children in HHS Care,random_forest,full,14,14,14,0,0,0,323.5964021608955,483.1419493403394,15.122461737871443,13.158628261230795,1.1768249928983658,246.30875896124454,0,14,2
post_cutoff_common_support,Children in HHS Care,sarima,capped,1,15,15,0,0,0,11.440269132834844,16.35742639015376,0.5026177208794508,0.5001686452920371,0.0407974515453333,10.17820154507311,0,15,3
post_cutoff_common_support,Children in HHS Care,sarima,capped,7,14,14,0,0,0,62.385141836353945,79.88156400403908,2.7695121626550514,2.8153253509454865,0.2231599313322799,-29.927860284695935,0,14,3
post_cutoff_common_support,Children in HHS Care,sarima,capped,14,14,14,0,0,0,220.44449961012933,306.9993051252039,9.950880692146596,10.978820460549912,0.7787274400873777,-168.22578493700846,0,14,2
post_cutoff_common_support,Children in HHS Care,sarima,full,1,15,15,0,0,0,11.813577561644328,16.20984941497799,0.5202586885158259,0.5177688371836756,0.04204868035266266,10.67344175551572,0,15,3
post_cutoff_common_support,Children in HHS Care,sarima,full,7,14,14,0,0,0,62.897794257877095,80.3414476805502,2.7997320249155124,2.8476079870476196,0.22488630482580627,-35.5163685933404,0,14,3
post_cutoff_common_support,Children in HHS Care,sarima,full,14,14,14,0,0,0,249.46882218195415,318.427381535872,11.233824016225004,12.307082798792553,0.8895038537438286,-188.70499196184025,0,14,2
post_cutoff_common_support,Children in HHS Care,seasonal_naive,capped,1,15,15,0,0,0,56.4,82.51868475280816,2.435149376267646,2.3886420992702493,0.20325264412527522,27.333333333333332,0,15,3
post_cutoff_common_support,Children in HHS Care,seasonal_naive,capped,7,14,14,0,0,0,110.57142857142857,143.2624963385144,4.930841558461236,4.785321209974989,0.4012010138536968,48.142857142857146,0,14,3
post_cutoff_common_support,Children in HHS Care,seasonal_naive,capped,14,14,14,0,0,0,152.64285714285714,181.30262782746107,6.965199174203852,6.756843714111886,0.5610620747729869,46.785714285714285,0,14,2
post_cutoff_common_support,Children in HHS Care,seasonal_naive,full,1,15,15,0,0,0,56.4,82.51868475280816,2.435149376267646,2.3886420992702493,0.20325264412527522,27.333333333333332,0,15,3
post_cutoff_common_support,Children in HHS Care,seasonal_naive,full,7,14,14,0,0,0,110.57142857142857,143.2624963385144,4.930841558461236,4.785321209974989,0.4012010138536968,48.142857142857146,0,14,3
post_cutoff_common_support,Children in HHS Care,seasonal_naive,full,14,14,14,0,0,0,152.64285714285714,181.30262782746107,6.965199174203852,6.756843714111886,0.5610620747729869,46.785714285714285,0,14,2
